SunEarth_4m_H2O                                   ,1.00e+03,1.00e-10, 1.000,1.68e+00,1.24e+00,0.00e+00,1.39e+00
SunEarth_4m_H2O                                   ,1.00e+03,1.00e-10, 1.000,1.81e+00,1.13e+00,0.00e+00,1.70e+00
SunEarth_4m_H2O                                   ,1.00e+03,1.00e-10, 1.000,1.66e+00,1.24e+00,0.00e+00,1.33e+00
SunEarth_4m_H2O                                   ,1.00e+03,1.00e-10, 1.000,1.72e+00,1.43e+00,0.00e+00,1.38e+00
SunEarth_4m_H2O                                   ,1.00e+03,1.00e-10, 1.000,1.99e+00,1.20e+00,0.00e+00,1.75e+00
SunEarth_4m_H2O                                   ,1.00e+03,1.00e-10, 1.000,2.07e+00,1.07e+00,0.00e+00,1.84e+00
SunEarth_4m_H2O                                   ,1.00e+03,1.00e-10, 1.000,1.98e+00,1.18e+00,0.00e+00,1.86e+00
SunEarth_4m_H2O                                   ,1.00e+03,1.00e-10, 1.000,1.81e+00,1.12e+00,0.00e+00,1.70e+00
SunEarth_4m_H2O                                   ,1.00e+03,1.00e-10, 1.000,1.89e+00,1.13e+00,0.00e+00,1.63e+00
SunEarth_4m_H2O                                   ,1.00e+03,1.00e-10, 1.000,1.41e+00,1.12e+00,0.00e+00,1.32e+00
SunEarth_4m_H2O                                   ,1.00e+03,1.00e-10, 1.000,3.66e-01,1.04e+00,0.00e+00,3.30e-01
SunEarth_4m_H2O                                   ,1.00e+03,1.00e-10, 1.000,-4.50e-02,1.16e+00,0.00e+00,-4.19e-02
SunEarth_4m_H2O                                   ,1.00e+03,1.00e-10, 1.000,1.98e+00,1.11e+00,0.00e+00,1.72e+00
SunEarth_4m_H2O                                   ,1.00e+03,1.00e-10, 1.000,2.04e+00,1.09e+00,0.00e+00,2.10e+00
SunEarth_4m_H2O                                   ,1.00e+03,1.00e-10, 1.000,1.87e+00,1.25e+00,0.00e+00,1.84e+00
SunEarth_4m_H2O                                   ,1.00e+03,1.00e-10, 1.000,-3.09e-03,1.20e+00,0.00e+00,-2.31e-03
SunEarth_4m_H2O                                   ,1.00e+03,1.00e-10, 1.000,-1.77e-02,1.20e+00,0.00e+00,-1.56e-02
SunEarth_4m_H2O                                   ,1.00e+03,1.00e-10, 1.000,1.86e+00,1.19e+00,0.00e+00,1.45e+00
SunEarth_4m_H2O                                   ,1.00e+03,1.00e-10, 1.000,1.73e+00,1.24e+00,0.00e+00,1.36e+00
SunEarth_4m_H2O                                   ,1.00e+03,1.00e-10, 1.000,1.91e+00,1.27e+00,0.00e+00,1.48e+00
SunEarth_4m_H2O                                   ,1.00e+03,1.00e-10, 1.000,2.05e+00,1.08e+00,0.00e+00,1.72e+00
SunEarth_4m_H2O                                   ,1.00e+03,1.00e-10, 1.000,2.08e+00,1.20e+00,0.00e+00,1.78e+00
SunEarth_4m_H2O                                   ,1.00e+03,1.00e-10, 1.000,1.68e+00,1.23e+00,0.00e+00,1.73e+00
SunEarth_4m_H2O                                   ,1.00e+03,1.00e-10, 1.000,4.31e-02,1.12e+00,0.00e+00,5.26e-02
SunEarth_4m_H2O                                   ,1.00e+03,1.00e-10, 1.000,7.61e-02,1.09e+00,0.00e+00,7.50e-02
SunEarth_4m_H2O                                   ,1.00e+03,1.00e-10, 1.000,-1.91e-02,1.21e+00,0.00e+00,-1.52e-02
SunEarth_4m_H2O                                   ,1.00e+03,1.00e-10, 1.000,1.30e+00,1.23e+00,0.00e+00,1.15e+00
SunEarth_4m_H2O                                   ,1.00e+03,1.00e-10, 1.000,1.20e+00,1.15e+00,0.00e+00,1.35e+00
SunEarth_4m_H2O                                   ,1.00e+03,1.00e-10, 1.000,1.78e+00,1.09e+00,0.00e+00,1.65e+00
SunEarth_4m_H2O                                   ,1.00e+03,1.00e-10, 1.000,1.81e+00,1.42e+00,0.00e+00,1.56e+00
SunEarth_4m_H2O                                   ,1.00e+03,1.00e-10, 1.000,1.68e+00,1.24e+00,0.00e+00,1.49e+00
SunEarth_4m_H2O                                   ,1.00e+03,1.00e-10, 1.000,1.88e+00,1.18e+00,0.00e+00,1.94e+00
SunEarth_4m_H2O                                   ,1.00e+03,1.00e-10, 1.000,1.70e+00,1.16e+00,0.00e+00,1.60e+00
SunEarth_4m_H2O                                   ,1.00e+03,1.00e-10, 1.000,1.89e+00,9.91e-01,0.00e+00,1.90e+00
SunEarth_4m_H2O                                   ,1.00e+03,1.00e-10, 1.000,1.94e+00,1.23e+00,0.00e+00,1.91e+00
SunEarth_4m_H2O                                   ,1.00e+03,1.00e-10, 1.000,2.03e+00,1.28e+00,0.00e+00,1.54e+00
SunEarth_4m_H2O                                   ,1.00e+03,1.00e-10, 1.000,2.19e+00,1.24e+00,0.00e+00,1.68e+00
SunEarth_4m_H2O                                   ,1.00e+03,1.00e-10, 1.000,1.62e+00,1.13e+00,0.00e+00,1.39e+00
SunEarth_4m_H2O                                   ,1.00e+03,1.00e-10, 1.000,2.02e+00,1.14e+00,0.00e+00,1.87e+00
SunEarth_4m_H2O                                   ,1.00e+03,1.00e-10, 1.000,1.74e+00,1.12e+00,0.00e+00,1.60e+00
SunEarth_4m_H2O                                   ,1.00e+03,1.00e-10, 1.000,1.80e+00,1.20e+00,0.00e+00,1.52e+00
SunEarth_4m_H2O                                   ,1.00e+03,1.00e-10, 1.000,1.82e+00,1.16e+00,0.00e+00,1.77e+00
SunEarth_4m_H2O                                   ,1.00e+03,1.00e-10, 1.000,1.87e+00,1.04e+00,0.00e+00,1.97e+00
SunEarth_4m_H2O                                   ,1.00e+03,1.00e-10, 1.000,1.12e+01,2.18e+00,0.00e+00,6.53e+00
SunEarth_4m_H2O                                   ,1.00e+03,1.00e-10, 1.000,-1.42e-01,1.25e+00,0.00e+00,-1.05e-01
